"HT";"FT";"AMY";"GL";"GW";"GTEMP";"G4432";"G2670";"G4744";"G3092";"G3486";"G1533";"G2639";"G3823";"G1378";"G3105";"G3102";"G3098";"G317";"G5167";"G1778";"G3872";"G4529";"G1440";"G5794";"G4668";"G2764";"G457";"G3862";"G3964";"G4109";"G2089";"G3219";"G3209";"G3222";"G3212";"G4573";"G1311";"G2949";"G6003";"G6010";"G6123";"G2815";"G3049";"YLD";"CHALK";"BROWN";"SUB";"G1888";"G1958";"G4156";"G4382";"G3136";"G4145";"G3106";"G1266";"G3927";"G5997";"G4553";"G2179";"G5006";"G3992";"G678";"G3925"
89.8569296144075;91.2756413852582;20.0648863390587;6.25182626807267;1.9654137584462;75.4757453505814;-0.0382444458994805;-0.591930167776055;-0.607619775095487;-0.337059719881974;0.544998190472963;0.306908946193719;0.46411340541438;1.67573847664816;0.155239457933737;1.19566155080714;-0.176590980880502;-0.0207453924014441;0.484035231136631;0.943116624531783;1.52937274850814;-0.967825022535603;-1.02002462891043;0.425273801409136;-0.355780129268414;-0.807439803597347;0.378589303702385;1.72800101139467;1.32745074043286;1.56746184862192;0.573267530856892;0.12127738322717;1.00237699408774;0.361516909910429;1.67670729087561;0.84403550842293;-0.716971994431772;0.635108468122518;-0.173299214934303;-0.481446468152488;-0.0517947616980739;-0.00659201618598276;0.905962469643201;-0.698157965546275;5.33425361722279;3.48991141511976;9.7627772809779;9.47523774036378;0.323533602637554;1.77095886708406;2.84299667026885;0.947249862490541;1.08772969845097;2.45844537257777;0.632134067532474;-0.85704939401768;1.67480456960837;0.375604936771493;-0.388022142940252;1.61231603840628;1.06432451087827;0.902632876831352;-0.371551057273635;1.05645913014559
95.5021662816799;91.9012380477148;19.1794664198325;6.39514272830684;2.26878073919559;77.4095770936921;-0.333310146126979;1.0345296076522;0.414557642131406;0.0689024886757874;2.0623750740632;0.72250177662877;0.204162486587794;2.86455108520957;1.45945754491977;1.84320681439111;1.08639937385166;-0.399679751936141;0.136345689275913;-0.346660928347199;0.45333991774739;-0.847427080994662;-1.56355033447031;-0.428246783066964;-0.403675740686954;1.16011464333961;-0.189674704757155;-0.770000841572909;0.0683108579463044;-0.560751312344038;0.838555607156203;1.15064527410556;-0.276489647929885;0.501349480819418;1.1173106528821;0.299877215122535;-0.226203648440654;-0.779656717050897;0.805184720040383;0.223149107736186;0.514458583255122;0.301879977715204;2.70102860571215;-0.628264882016858;5.47536380886721;9.41059126650968;12.9198453338982;7.39490453328724;-0.141802102305113;1.26836488634867;0.0792195807053389;0.893440276910364;0.913764186608307;-0.0207327756751294;2.52433757685633;-0.00373564643377486;-0.0464411065301826;1.36272153145273;1.31933641658725;0.267894519541237;0.590115216781379;0.500324312807477;0.536565167942109;0.0706797319268071
108.516661190803;92.6194496472618;16.703970990229;6.2827655086391;2.11482091861487;76.8512534104269;0.499732355997671;1.13670882493189;1.55113207007588;0.0221283958759926;-0.48985323945631;0.34066341753789;2.11094096594306;0.700584313947609;0.147840040601606;1.65701997995699;1.34564453382662;0.152209007183057;1.12399633978466;0.615902599817295;-0.287330561171748;-0.512334077507022;0.160306728820067;0.641449315024079;-0.956121394267887;0.180004000956455;-0.173730373399144;1.08973559245563;-0.684232387345594;-0.795753046215928;0.418570974345158;0.599478179519372;0.689443690328728;1.02099852705984;1.47489557521875;0.907175905765819;-0.0955525860915015;-0.680073873918648;0.709009230455903;0.0799745991931574;0.235936800929551;0.545585574379699;2.66434698256681;0.471670912977545;5.87115886316077;20.6952820090381;15.6250138527045;9.67010491843166;-0.0230361110426594;-0.0307536011355379;0.172195792378586;1.72464654182344;2.22669166551238;1.8094174965267;2.34173027823113;1.10274183169376;-0.284197407364846;0.475736922755688;1.0721154951778;-0.0910747513621403;0.854706525913792;-0.0107249134333393;-0.0526698974660392;-0.351531021977448
81.3851876019897;91.9200862808356;18.9266066219629;6.52669774718019;2.20350583711925;78.7037169275663;0.634266434182619;1.04284966631895;0.951181625670933;-0.427210353602945;1.36390714190806;2.17225060066155;0.924378530304629;-0.592785152541182;-1.21977114483268;1.91041381495005;1.10445140475236;0.542370293405561;2.06923532820304;0.171965911660489;0.371728396065945;1.00965967368352;0.655056011285405;0.102666788431351;0.210348196978853;-0.315415156694228;0.188587544674077;2.03913908867267;1.01107928895194;-0.312538955712347;-0.386362013453222;0.713279626462434;-0.0939294390322344;0.0661039477070648;0.91056813260228;1.14087599290999;-0.138769009368191;-0.319385556966871;-0.281975979782015;1.24101539655371;1.22112343332505;-0.0774143060817048;0.865538600692837;1.33706444601532;6.73070319172205;12.4656338834881;14.6570764689541;9.42414914818841;0.569758323501464;-0.515087002250086;1.01619826910196;2.00671919686416;-0.248761205604965;1.56529540860618;2.01606159163093;-0.431518772134768;0.712641821207726;0.592059366877797;0.0992839985270937;0.726970513649755;2.36227334635254;0.422472214748079;-0.426846346190591;0.871236517043498
100.46024641922;93.7597725405282;22.685216275971;6.19563707194505;2.01314897402191;76.7409504015415;0.202437320339102;-0.886116414516918;-0.244302049477562;1.65112132065843;0.95976943314576;1.2999101999849;0.992008793706862;1.10320186009803;-0.341407745039659;0.805767287676749;-0.062902875886884;1.80106443777351;-0.0083600080758699;-0.254232308118793;0.381390337956113;-0.665734593386956;-0.205174631972869;0.436777584816124;0.0166938532389472;1.35593028690613;-0.0197129389728652;0.764512730384172;0.609610280659544;0.823780271967991;-0.0936305879628643;-1.5625755175787;0.452898783999895;-0.594239430248734;1.34583724752642;-0.104163326549808;0.61440226395038;0.264890628933196;-0.670770802527776;3.39147712633702;3.28008453682404;0.502035261026862;-0.681436163410373;0.949512155738679;5.79353483130108;5.15879142508956;19.7702666026067;9.39001300461043;-0.107668426049273;-0.0573041622863928;0.576920570429064;0.138800572691378;1.24586038927582;0.820258512581544;1.18031334110717;0.211612160044692;-0.213387824345165;3.93596326474556;0.387370879501514;-0.504695638630864;0.37534098594519;0.377202639431771;0.0131952219369611;-0.642996875158725
96.8780038594246;90.8398619779527;23.4011407519542;6.44372581574811;2.27144497084769;76.1972194695918;0.855495856315086;-0.517002437301089;-0.239351029852649;0.176939083221956;1.67394320427364;0.0631740811202565;1.49853227202331;1.19600919911779;0.340710072636886;0.339135191384407;0.385240806681697;1.27743359919125;0.869142688657598;-0.15623034074975;0.671902825203934;1.03691099924548;-0.813412822228619;1.09829456946047;0.398288518327364;0.963183061742343;-0.706576165214743;1.34934574299416;1.10450713673299;1.4679516079958;-0.14176540529812;-1.03061320510235;0.964198967590037;-0.106916134785685;1.71247958755539;0.708327866715678;0.390122202490738;-0.131616218002378;-0.0697892886248506;0.184507808992034;0.109936269855159;-0.0160153927528383;-0.247906291950974;-0.447772496417752;6.32538394561585;2.00539094945472;6.09772078055903;6.65754592954035;-0.439636908337083;-1.22048459671054;1.09940707193897;0.843780891437808;1.58834673693198;-0.450219761058152;0.684113736224204;0.730011696586162;0.407550721261089;0.50988128268125;-0.0891191085900993;-0.173077431218929;0.63435608029468;1.4279425340328;1.08358580138716;0.375510965671442
97.6315911553947;90.3435193469171;18.6706669972748;6.00626887681711;2.10220863664784;70.8795386826457;1.25272607049298;0.624259109550218;0.525378036373661;0.448422768777553;0.450260203747247;0.705241448024038;1.57737216244401;1.23002084405992;-0.747310254678466;1.61307318559423;1.03763012455471;-0.139090238669749;-0.366819244123782;0.89256092624322;1.02777639253607;-0.22735760977479;-0.269907715232614;1.34501857748785;0.473045624154699;-0.4690100350015;-1.14408119029197;1.69087497428291;1.40858308932861;2.12565018628763;0.774672808544874;-0.600504098023853;2.6842483953137;1.17429090916836;-0.411680980451454;0.741713655458095;-0.179131544064817;-0.0432350943515294;-0.706852956273838;0.722227722829087;1.12047507986787;-0.21485811443795;0.840046688721273;0.822085562744987;5.96945706927371;15.6851753784515;13.8871771993777;8.96177037711474;-0.0450234672466396;0.671554754685888;0.967876997086511;0.327627622146338;1.12794068134182;1.38126412619892;1.92726300130439;0.774385940543238;-0.508113689724878;1.24221206346983;-0.305544265263357;-0.736617461465125;1.73542689047174;0.719992248904467;0.433509276941101;1.3293847200375
104.355914120753;90.785783293997;21.167340249103;5.78881548611192;2.25262712417822;79.1512368456607;-0.466909370010625;-0.325457313674328;0.546420245715171;0.740605771996417;2.26559752888315;0.0151700627442932;1.9668352963416;0.489697638168326;-0.0733297623809424;1.14089682174893;0.82462707958632;1.30054248109285;1.66774485647114;1.0675952551496;1.92875202503728;1.27217672093173;0.828200429312904;0.233709349479738;1.79730805708547;-0.0202420872994754;-0.512188291254271;-0.750529697893316;-0.730484056251112;-0.780128151591208;0.303844339010411;0.443313895211321;0.318714230980777;0.373832612908245;0.929745232571044;1.67179586090171;0.264248225154008;-0.176195658071765;-0.0918779485539756;-0.236440669022154;-0.419270557510813;-0.00358775095533734;0.625640491702275;1.71843175352194;6.66029016422982;17.8990240728195;18.276328426047;7.76918986908162;-0.026981828076653;0.752691699856511;-0.375440046579399;0.36135341023186;1.05206868838304;-0.277163839752451;1.42275983892555;-0.767115471025066;-0.322774755704429;0.483289538750234;1.02789215874597;-0.162277692563635;2.01280130115587;1.54182393158209;1.31543711371826;0.826186647356093
97.5699991281307;91.8930625240063;23.5905585851752;6.80885040785643;2.05350693795072;74.7860655044746;1.35830753356206;0.184351606931355;-0.593605353782719;0.616330280773987;1.41249725956268;0.441722561446733;0.916514950770422;1.13224389762465;0.290378621711821;0.461121390125075;1.27005856825295;0.510828742146661;-0.252269179487727;0.991696735726091;-2.02461416498855;1.33666908386329;0.810780134153706;-0.1380651651255;0.345662311517191;0.323553364910206;0.654075044661406;0.804385978317461;-0.642831297435484;-1.39587780773352;-0.25909635075395;0.983933587839434;0.881717080299881;-0.55911974694337;1.23049668674748;0.678622141125402;0.754636833159047;0.460016250128846;0.265478523641649;0.798015338258844;0.728145368712211;0.0779655900402807;1.13834475825133;-1.23119576688418;6.27481374156885;1.68248935923687;14.8525744140534;9.65606703278466;-0.31228746361606;0.402449431953493;0.998188169173359;0.698345043872686;3.2336698499063;-0.30363776277732;0.450516382570406;-0.664254166936124;0.370378520932752;-0.342328690847561;0.563556067818533;0.998265983379071;-0.498708180449523;1.20115129917693;-0.388493754220086;0.630341989400748
92.7281461743645;88.8528021516013;20.598652945245;4.89791128223273;2.24196502813717;71.098900726239;0.245686918113679;0.760377744081634;0.260783040337804;0.305676792965291;-0.0977643502702921;2.14815564311212;-1.1029281968052;0.34942015376584;-0.608970877614991;-0.656051091919582;0.424494367786629;0.792803412818794;-1.24170121894439;-0.062382046840766;2.04328272245504;1.30409016644894;1.65810928150289;0.817393032259838;0.143966171904914;0.180094738005449;0.0969605212381044;0.159901968036409;0.397697809385087;0.787802551025123;0.392464769684221;0.0583675179027848;1.24500240181783;0.855884358445718;1.47995813275904;-0.347859715540105;-0.330258851134702;0.439955084461196;0.509032394161731;1.05784095969494;0.776077451401499;-0.399311295729926;1.51376947199038;1.04421334915557;5.69861765523746;13.2973108543921;12.8446243339286;10.6574250457895;0.652444283902664;-0.284075762112522;-0.634901757366201;0.678872613457498;0.390001064734569;0.276676231365627;-0.671941471476393;0.485592750374427;-2.06624084481511;1.00897277639945;-0.409012192239705;0.6765537572313;1.13296170972869;1.04397171000973;0.135379383650693;0.202982444371359
