-7.302885134962169289e-01;5.151830075020986666e-01;-1.971107731627843862e-01;-2.284517153109633103e-01;-2.875973878231447012e-01;2.383125610517278781e-01;8.242670265981902333e-02;-1.138573880821029727e+00;-1.357387379293380214e-01;-1.873202674171416726e+00;1.114575059831230952e+00;5.212525105177969603e-02;2.886569704814806459e-01;-7.534341555674010094e-01;-1.780717335337306473e+00;-1.638486681124606825e-01;5.442696146177563588e-01;-4.317307438262945607e-01;-1.082930630693501817e+00;-5.440368397001581896e-02;-7.711603774191509997e-01;-7.451377914263747071e-01;-1.017545507033866259e-01;-5.478688921445332149e-02;2.678041028941398061e-01;2.037002990783182810e+00;-6.610736071446202122e-02;1.319479325995477126e+00;-1.538449771268719513e-01;-1.282798945408393232e+00;-2.155329020173366139e+00;-2.870759622371308883e-01;2.857187450767548209e-01;7.226377216168903272e-01;-1.352711547383322443e+00;5.053068870437310567e-01;1.427174924524857502e+00;-1.855401481895857740e+00;1.573209453603694907e+00;-9.171742308301086832e-02;-1.765979137620365957e-02;-9.049829330802134919e-01;2.302092008976035775e-01;7.527446073565317031e-01;4.216089641214870176e-01;-9.721149255357741659e-01
-2.188928406320221676e+00;1.985606601100340596e+00;-2.502869248547288983e+00;-8.990895157951954708e-01;1.331544256672643201e+00;-2.686895772305113450e+00;2.452852563186018298e+00;2.869532709757315336e-01;-6.988125351916342487e-02;-2.314030121624421454e+00;2.071893904570937917e+00;-9.241232000877881436e-01;2.732586109717225487e+00;-1.276540890554195062e+00;1.976209379627640317e+00;-4.041008928251185739e-01;2.791194712952874912e+00;3.291258347845649634e+00;1.984822887374134037e+00;3.079457852860476019e-01;-1.593304218332788125e+00;-2.531925649597690509e+00;-5.154860867718060735e-01;-6.801774540550754589e-01;-2.621135659749822544e-01;4.734952717068826589e-01;2.855222523174613336e+00;1.235197871047720053e+00;-7.705714910422882813e-01;-1.528424425972584988e+00;-2.253007176455599225e+00;7.928530252910189757e-01;1.234129791141926669e+00;-1.928332642582680334e+00;-2.255264256354351016e+00;-1.984730569693696989e+00;1.964657677435752037e+00;-2.774012096249655279e+00;1.283383362772390512e+00;-1.180483523063326379e+00;9.991993633029147559e-02;6.529289340977048051e-01;1.906803063618475180e+00;4.391380861436524063e-01;2.650625745960095259e+00;-1.025165752746991066e+00
-4.448796750155765145e-01;8.979913216661343789e-01;-1.217960464458763603e+00;6.590232171670930006e-01;-1.746061578281238313e-01;-1.891842155934273295e+00;2.973022938554397698e-01;2.795801693612502969e-01;1.751652278047487188e-01;1.410098090147516636e+00;-5.128188202496051368e-02;-2.206511750590455012e+00;5.836862205289677918e-01;-1.125683365620800069e+00;3.527500177250549873e-01;7.523030875254882455e-01;4.814406178102328959e-01;6.738384119792727445e-01;1.744369862219678158e+00;4.728846300151974824e-01;-1.161243304348003935e+00;-2.812146096497463721e-01;-9.598962441627667541e-01;-1.764603364320731282e+00;-8.550304089008571307e-01;-9.416635420538924661e-01;8.235542139237651549e-01;-1.984231551969323881e+00;-7.132549537517409721e-01;1.521247200771115304e+00;1.504674566455286300e+00;1.282874494940129839e+00;1.033257025070899227e+00;7.281741103187502340e-01;8.527793741688539653e-01;-1.182220977353696023e+00;-5.877351107946098691e-02;1.676182391673524882e-02;-2.194509287396466668e+00;-9.860224401086850055e-01;5.769492436548875336e-01;3.500723799214793264e-01;8.822799409169017615e-01;-1.363209575758941527e+00;3.497646498719176877e-01;-1.820655009293145610e-01
-1.418284980384706850e+00;4.683391998036169901e-01;-1.046844313312964125e+00;7.509293862719702561e-01;2.851883846335199202e-01;-5.291619222151543456e-01;-3.689178059613688054e-01;7.331298103095063023e-01;-3.962227523006495167e-01;9.828959549198726942e-01;2.294630613445874934e-01;-1.494623449631645062e+00;1.058144215386820353e+00;-1.041282729814699604e+00;1.984899461169065821e-02;3.539078563119140153e-01;6.334014196689505827e-01;1.467050246750042586e+00;1.695094920112856007e+00;4.081240725166930261e-01;-8.606556899471486943e-01;-1.068074928644659805e+00;-6.623431575799035853e-01;-1.153547786809647979e+00;-7.525777111679707865e-01;-7.574478092441070398e-01;1.184733914420577516e+00;-5.566558591400695422e-01;2.066173559463507226e-01;2.781537238499609543e-01;9.595816628119432368e-01;1.579351042082976164e+00;1.398002484779346188e+00;1.976471755444863254e-01;6.273116034741206271e-01;-1.323925869887945250e+00;5.882145517584168593e-01;7.066152815405432053e-01;-7.549135181491435365e-01;-1.190994957587383496e+00;1.650585369192764940e-01;4.220342860222163206e-01;6.415477919248759875e-01;-4.293056095682304396e-01;6.153842955101881396e-01;9.216038227234351066e-01
9.520961066679437534e-01;-4.025328509695063062e-01;-1.031546285566583426e-01;-5.883347240732524908e-01;-2.653578248783785079e-02;3.476222053507920656e-02;-1.022149957480276594e+00;-7.890136966758226275e-03;8.580340398475488906e-01;5.832323059624676675e-01;-3.922863945630812865e-01;-8.830406324386430583e-01;-1.820837910435153251e-01;2.557680104216000783e-01;-5.553951771831235895e-01;9.902399569135373891e-01;2.300193446599997360e-01;6.028343477125404082e-01;-7.824152020616458036e-02;1.587947454296774419e+00;3.051172730970008740e-01;9.688203317252171987e-01;1.419619343920348165e+00;1.596944815655390926e+00;1.188054468279817977e+00;-3.721126370956012175e-01;4.454484925088209590e-01;-1.569352039808948662e+00;-9.163306266360317087e-01;8.088128687566031871e-01;9.289558874715376779e-01;-9.071213025082748571e-02;6.060737573247328980e-01;3.555034076421316747e-01;1.620763282810628592e-01;4.057738448703456235e-01;-1.482549727251776528e-01;1.127409810723392525e+00;-3.408614593343194388e-01;6.271079966870587996e-02;1.506718603000927192e+00;6.770847247429888360e-02;-3.937840075938735529e-01;-2.755561393817274052e-01;-1.781239943550420590e-01;1.631355532932925678e+00
-1.595915192711202968e+00;2.923522484118486808e+00;-1.821678227524785809e+00;2.091649796531238170e+00;1.439193724067332258e+00;1.755201601041133652e-01;2.288802493749849454e+00;1.031443807098195276e+00;-1.228291319776956492e+00;-5.953937679847998155e-01;2.195661325934927355e+00;-1.467287124202660165e+00;1.385554927455543872e+00;-1.328248921084818068e+00;1.839738308983852599e-01;8.795536465138249493e-01;1.654322971783245277e+00;1.358148789832602121e+00;5.073181531703636615e-01;-9.485238140148229968e-01;-1.516469355668567331e+00;-2.005522394226582072e+00;-8.237392827947214169e-01;-1.375217294638825249e+00;-4.648419063116498440e-01;1.681971206188251355e-01;1.387550308278601374e+00;8.430199090291440323e-01;1.733599737566722532e-01;-8.749442607065409661e-01;-9.052762249219352686e-01;1.804266204046549138e+00;1.856982838322971174e+00;-7.104362447559295912e-01;-2.485443069939692884e-01;-1.391219116298352487e+00;1.982808856580742018e+00;-4.420531704725446098e-01;5.403734871203554890e-01;-1.816078771587081198e+00;-6.585917353398113017e-01;2.514686809144194846e-01;2.495693977762240223e+00;-1.179522523578252047e+00;1.848187872738673132e+00;-2.327832927112452932e+00
-6.105432494434479551e-01;1.836637533960576718e-01;-6.544698890806549540e-02;1.222249642981908746e+00;1.075288269655890305e+00;-6.598590753630263483e-01;5.088141644631115623e-01;1.647159538153336877e-01;-1.116846933119015839e+00;-1.640728502732901495e+00;1.449710737642448954e-01;-1.487644577222403841e+00;-3.991200620929371001e-01;3.040597554233142458e-02;-5.126125485931931625e-01;-1.716251354076140101e-01;9.818914487770343813e-01;-1.929976546133961857e-01;5.204254453485138709e-01;-2.383641471573748838e+00;1.821792907848741594e-01;-4.553566192901746801e-01;-1.265055939338794344e+00;-8.331283940376256192e-01;-1.298093040420363220e+00;1.005677913899804876e+00;-1.618992469564302927e-01;2.046135900030336519e+00;-1.487731958760104334e+00;-1.533814696872091599e+00;-1.142436290121123132e+00;5.311674010935486523e-01;1.497572030328676362e+00;-3.897748814245849402e-01;-1.823801672006049923e+00;-2.343786977144360073e-01;1.060621988856214282e+00;-1.913449683278576785e+00;1.087203665067677960e+00;-3.456241641841726331e-01;-2.117142152174877889e+00;-1.278508866642319441e+00;3.735100151926761258e-01;6.188959385132352109e-01;4.338048821272521560e-01;-2.243601812336366574e+00
1.104676679388542304e+00;2.216108655960728757e-02;-1.117814809961862332e+00;-7.391426190695251641e-01;4.222666940136267644e-01;1.044088667587684593e+00;1.552818660558457520e+00;1.765795006088792807e+00;-3.722883053145474852e-01;5.055470164074880035e-01;3.173430189086703379e-01;1.021639477479558300e+00;1.459393318368798376e+00;2.111355893696361896e+00;1.891112375745309437e+00;3.650002029272692017e-01;1.321147288946722620e+00;9.006492092448350473e-01;-6.973813668564038393e-01;-3.059833810118268715e-01;1.262888633523495674e+00;9.855653339811610847e-01;1.306966702569105354e-01;4.044481781903245809e-01;1.483233392930774150e-02;-1.315369505549663920e+00;1.072045127422440958e+00;-1.398700665842404600e+00;-1.900864885721880587e-02;1.300128064755306179e+00;6.266745648450317008e-01;-1.221782843060481127e+00;-8.694419523879709510e-01;-6.938870120271548592e-01;3.352130533335632712e-01;3.743673216690986960e-01;-9.674250119200230756e-04;1.057261965708433005e+00;-1.273365056842457710e+00;9.476287583694905647e-01;-2.064462302637828095e-01;1.810719037842485113e+00;-2.376070104486160128e-01;1.005477513767923270e+00;1.141211914927329207e+00;-1.221906967704242813e-01
-1.070334974338912115e+00;1.450922235955546702e+00;-2.766859976880458039e-01;5.610842615933319122e-01;1.933366537986228373e+00;-2.086908857663067884e-01;7.038149279265230041e-01;9.594219837220488434e-02;-2.101097033587078222e+00;-2.159510787585084302e+00;5.239798087903254631e-01;-2.217581683652778690e-01;4.051273646175441168e-01;3.018961094200475204e-01;-9.489087295204848838e-01;-1.124173882025566590e-01;6.913927035218336847e-01;8.482555227019362709e-01;-3.566018126387275333e-01;-6.737520164992540916e-01;9.378644550473413943e-01;-8.552438009192259161e-01;3.200693064870471088e-02;-1.007810531077879546e-01;2.458881473173464283e-01;2.435486846313518861e+00;6.855694184767053834e-01;1.514250945484434174e+00;9.994181349396165093e-01;-1.169251680355817724e+00;-1.275058394138478546e+00;-2.332519462241475217e-01;-3.340804818183881197e-01;-1.676647414091147203e-01;-2.046579442144423666e+00;2.112551583573981373e-01;8.007309504992513594e-01;-1.947281797926972979e+00;1.789657493160768720e+00;5.977912653539274590e-01;-1.287524825024500386e+00;-1.756599555867888185e+00;1.411818305157092723e+00;-5.444497558788861102e-01;8.225808712110340704e-01;9.014092532856293749e-01
9.705718060093250221e-01;-9.803883664037286172e-01;8.442097791552006791e-01;8.099340088359041623e-01;-1.186587763765916348e+00;1.120876323879738956e-01;-1.118330402282543323e+00;-4.252071662439116939e-01;-2.554082275182248396e-02;1.058697195891688869e+00;-5.993934398735984992e-01;-4.390178613500445026e-01;-8.619192955379112453e-02;-1.256092632463625902e+00;-1.770064759552887335e+00;5.657695885198534835e-01;-1.179502968999787349e+00;-1.218136719363196868e-01;9.749115915956828582e-01;-9.906708945845324465e-02;-1.813100817372066853e+00;6.556922871647802298e-01;9.138082467343253690e-01;7.687666417315399681e-01;5.515878337116287833e-01;-9.155014407121033759e-01;-1.535634294285679602e-01;4.390817442470536930e-02;1.516603311606968374e+00;4.458967247772837594e-01;9.144503713578615578e-01;4.732672344241051210e-01;-4.266283351320138695e-01;1.402793941342491024e+00;1.847487540011975848e-01;-6.253535626856486784e-01;-6.005236197378799323e-01;1.348151328314206143e+00;-6.382243395728134372e-01;-2.476527064978440995e-01;2.539905938988478162e-01;-1.549261709929837139e+00;-1.087287792300066336e+00;-6.717280012122340827e-01;-7.585774616578786489e-01;-1.880776225424254156e+00
